<FITC-A>: pMEK (S221)	<Alexa Fluor 700-A>: CD8	<PE-Gr-A>: ppERK	<Pacific Blue-A>: CTV-OT1
4978.15869	1186.53943	249.572693	8592.37598
1069.66565	741.438293	-0.053032365	3956.96362
449.648499	914.473816	83.4507065	4331.44336
14474.0488	2401.79175	1809.73254	10409.7275
3203.18018	1178.83447	1277.04248	666.565247
21222.7715	1701.26575	402.79129	7045.20215
7171.76758	600.425476	322.219238	2762.94873
7018.42041	752.174255	1036.42749	3349.20093
10659.665	928.949036	296.24408	1937.11548
2693.3396	356.998138	-2.52803135	850.629456
2250.22388	1225.24609	92.926712	15959.2354
2563.58008	970.051636	54.7270699	901.773987
1452.64502	285.559845	16.7937336	3823.9375
3961.80151	2193.98999	105.110237	1350.68823
613.748596	161.022354	69.5028687	2312.03564
1084.53418	314.256775	-39.6053963	1315.35522
11162.4199	1917.30896	2839.79053	891.795471
1479.87561	474.858704	-2.08289385	3427.17285
1542.7605	465.810394	55.2205696	2874.55859
3226.20825	1023.3465	101.040787	4431.76465
7951.88525	1149.68982	651.611023	4737.97559
7583.20703	2281.03174	2215.96729	3332.25513
1702.64856	1002.74261	25.1199856	6040.52002
6252.23584	1640.302	129.464264	4002.54199
1816.67432	610.53717	110.691307	1682.82068
3126.60791	923.402893	-23.440218	4622.59863
1694.37708	387.141022	-11.7663078	3688.79346
9710.01367	531.740784	954.30542	1343.08862
9321.68457	1994.42822	1664.91687	8915.01172
373.254822	250.364746	-44.37603	449.04483
2831.94482	674.384277	24.7753296	6427.2998
19470.3242	3297.47974	2977.22412	5959.25586
8661.68555	1302.60254	281.127411	10075.2334
3888.7981	1169.54919	19.118763	7974.64014
4483.62012	320.113922	284.51059	6442.33789
1227.54065	514.670471	-9.42587471	742.235779
1177.51489	170.598648	75.8236389	5847.34766
11750.7637	1980.88416	1311.39185	6396.76562
13632.3691	1484.24609	5374.34766	1029.08142
8346.28711	2057.90039	1380.92944	7131.61963
1927.75171	303.046967	133.755325	1680.90869
13694.9424	575.903381	417.772247	5527.88916
42075.3672	2997.81226	3896.95898	7204.53076
-110.372589	53.8360443	-10.3633022	660.009277
3923.95532	979.232178	54.0972786	2994.95679
600.116394	215.781693	-10.4950647	1064.88757
14388.5186	1416.15784	3417.01367	2520.34766
7629.25	794.976318	998.257629	4766.58545
6564.71631	354.992249	1148.03442	2792.7583
2747.70898	3381.33423	116.665146	8073.25879
1493.27539	883.464172	85.9285507	5284.11182
13152.6875	988.588928	2323.56201	991.67804
9401.08398	1024.38147	255.03038	3473.17847
18482.6504	1639.43237	2140.82959	5571.70117
13437.4766	1256.00806	2027.35681	2687.11938
2075.17749	1279.81909	106.523323	2543.89746
6338.42236	2090.62012	1891.93799	3630.38428
4422.20654	1157.54749	125.853592	10528.1279
1739.25476	697.734558	435.750153	1957.09265
18681.8262	950.595215	401.171417	1716.17114
75.9044189	853.211426	42.6749878	1820.78601
2341.92065	206.311584	-25.1808701	7750.3042
8084.13428	914.456055	1337.8324	6167.80615
10754.1572	866.871399	1859.48889	3712.12378
1556.18213	287.820831	61.8459549	724.714966
1131.42505	664.725952	7.24880743	5664.85205
15886.5293	994.791687	1431.60107	3097.8562
8073.39648	2558.83569	1796.01978	5109.09814
27126.1289	750.423767	1558.5896	8598.59375
5847.8208	348.521912	423.418671	3231.26172
5493.2334	1172.77502	219.199646	8134.53662
7189.44629	842.641602	471.829559	2849.46631
9633.39648	2469.38965	2847.8064	7160.37842
10531.4277	1018.54846	847.131409	2913.87549
11457.9902	746.858459	132.695297	5134.37061
5567.10645	1338.30676	143.488602	6042.06055
4602.7666	1230.64734	97.0170746	3653.28394
16707.4746	1538.76501	205.130157	4865.14844
775.709778	345.616974	-34.3540192	1373.42993
2907.97827	617.143921	512.260498	3584.6228
18938.1289	1674.87109	1253.1178	5618.125
7160.53564	1026.70325	218.634033	1336.23389
10516.4482	4226.35254	1933.37256	13080.1162
556.197083	791.557129	23.8530502	2900.93188
3191.67847	625.59845	898.057983	3885.35864
5211.5791	508.802795	1366.49915	3682.15039
5378.99463	224.92421	376.928497	1308.8783
16714.6602	1101.29004	476.534698	3033.9856
11068.2168	1477.68054	1477.15698	7837.91846
18902.7676	790.698853	2157.89014	4579.79248
3559.90161	1020.87463	120.91581	10130.4551
2016.53235	330.90033	42.7782288	12949.2441
14100.3389	853.467896	1719.83044	1468.90002
21652.918	838.630188	769.441772	2101.18262
4518.75049	1097.10303	33.2588806	3612.71191
710.879089	215.182129	11.0820084	3009.64136
1979.57422	886.299927	560.502075	906.372253
4675.11572	491.689941	51.9120026	4041.08594
1021.47839	2319.02075	116.617142	5872.88184
4131.05518	1971.8396	580.666931	1581.77783
2880.76489	878.793335	352.195557	1332.39722
12677.2549	1403.55005	2648.78003	4815.44922
7606.91357	818.283447	569.805908	1909.37366
4141.91943	1734.38831	38.0448303	10347.7754
1074.06177	490.625946	23.0454903	2182.61279
5505.9668	221.039001	543.183228	4447.01074
2443.2041	289.249084	424.930298	5748.5918
15873.3867	2341.01318	2786.46094	5967.53271
5569.47168	1235.5813	460.977142	1554.82043
4016.00977	577.659546	461.874512	9016.92871
10974.4883	1366.77844	1364.79883	1001.94794
23040.459	3677.20093	1940.77673	4209.35986
12968.123	693.501282	2355.26025	1118.60852
1277.76416	2362.55103	35.0188866	5730.5293
4763.62207	376.936523	54.6225471	6981.36523
2620.58936	610.662048	123.448013	892.733398
4387.19629	1824.75305	631.83905	5647.6665
2304.36523	70.018219	-20.8767567	4502.26172
8248.08398	679.283447	933.291443	5427.49512
21869.0996	3001.6958	2671.62012	3890.14258
5772.6709	670.301514	324.403412	5922.43945
11441.3291	1369.00537	494.486542	4452.63477
5114.76318	800.410217	976.785583	1171.61108
14322.9824	1792.95142	821.361572	2880.05078
9013.2207	697.934631	2033.36731	3930.0271
6313.09863	1239.25964	515.360596	2495.50684
5868.86475	941.456543	522.006775	4807.7832
11715.502	1663.89307	534.822021	3429.35327
3356.32178	630.313782	98.8699951	2082.33862
3711.7793	570.058838	139.72049	2200.54175
2596.60767	1128.06763	1305.4375	5623.76611
2000.44373	231.659958	31.4982433	5553.26953
10332.3213	1304.70239	2322.12354	1506.05664
2855.25635	627.158325	185.409012	1592.8866
11525.9717	1122.37244	3462.86304	700.513794
386.762268	1535.01172	59.3301048	6064.45996
2240.68042	432.248871	-19.4991131	1621.10193
10782.1865	1440.99683	1792.00049	4930.83545
782.412537	399.405945	37.9916573	5515.77197
3580.35913	279.253723	26.1468945	3501.11011
3808.18066	268.444336	103.984123	3246.75244
4668.67041	556.855469	909.168701	860.462158
13564.4229	2393.92822	2098.71045	3791.7312
8020.23633	2446.52905	2167.21313	6657.25732
2881.41162	351.984711	75.304985	6795.56787
8126.77002	900.109253	1411.38928	5270.49609
28137.834	2119.41333	2138.375	5562.06738
9380.34473	1023.05206	1267.38293	3113.87915
4446.44336	1522.61865	611.188599	7289.87793
955.326599	1228.1947	12.7350426	1372.41235
4663.75244	485.057434	125.403313	2240.6604
12758.1045	2178.70947	2695.12354	5483.69629
1483.17749	1377.13623	47.3919945	3811.74683
1958.55432	1396.54602	-21.0350933	9841.69043
42725.9453	2220.24316	1160.27502	4485.4917
5329.91699	671.018616	99.883934	3806.60327
660.928467	627.181885	-52.4454498	1003.11896
1768.80701	456.009369	-23.3346863	3217.80615
84.8349686	197.738998	-70.471077	3529.01709
15.4350758	174.638107	-36.8369026	393.432098
16004.7754	5213.11816	5176.97412	6907.55273
6782.90576	1720.94763	23.0143032	12310.71
1493.48193	509.122528	57.7543221	10926.1465
2589.92505	785.076965	6.71298027	8976.41602
1019.16193	735.485901	35.0387344	3995.33105
21938.3301	3681.43115	2064.47314	10623.8066
14448.7803	2315.32642	2817.24707	6086.8291
25978.9883	4423.04688	5121.25586	10244.7979
6343.63867	1124.60791	280.975189	1220.20422
673.169983	2357.65015	31.2885704	10601.2588
4504.78467	1242.91162	637.511719	4509.21533
4334.76221	291.510132	41.2254562	6251.04639
1640.59631	1578.9054	46.5660439	7976.00342
1512.91724	321.254791	-10.3537693	5466.0625
1896.54138	1265.52881	-3.7567358	7569.16992
3994.45288	568.771484	482.404938	4852.22559
5053.58398	804.592346	615.465393	2238.45825
10442.3262	1368.14612	204.304688	6203.60352
3479.44482	1358.82422	219.006744	4045.58813
6960.51318	327.734802	558.13446	1431.42371
1938.16663	289.271545	332.11026	573.950256
1268.3761	2911.14697	44.557312	2672.87085
7125.81494	1404.24146	2206.3042	6387.72803
6343.83936	812.483337	643.896118	8190.96924
1549.59802	2743.62134	72.5247803	9758.00195
20762.4922	1671.35339	3468.39844	5416.9458
236.714508	189.294861	1.88634908	1153.42236
12057.7715	3855.0564	1747.23706	10696.5693
4353.85547	473.663208	57.7809181	6966.54541
1725.37646	287.80365	28.5798302	7228.32666
18677.7773	1447.16187	3398.7876	5506.05029
9301.70312	1718.61755	729.941833	6301.06787
4606.26611	215.806305	95.3002472	714.548401
17935.5547	957.963318	1518.72632	7621.08203
1230.63086	633.427429	387.615845	1775.44983
15185.5078	607.884521	1490.07935	3464.51343
9326.75195	3426.48169	104.98983	7214.25635
19807.4531	1909.12952	1268.57104	10771.5518
9515.86719	2929.79565	526.074768	4840.47119
17485.0254	3289.94482	3605.55347	3171.96753
34265.0352	1625.93372	2694.42261	5071.0293
3437.77759	770.503967	36.5270271	2904.65552
8079.66748	986.411072	621.851562	6485.86865
18944.5586	2255.93652	429.019135	5554.51123
8841.29492	1201.01709	1156.20935	4283.88525
7112.72461	1319.06616	137.12178	5859.51855
4551.27393	598.544006	900.309631	1544.45203
5944.56299	1579.89746	695.881958	4171.77002
8104.44531	2208.91724	123.850334	5622.64502
2093.52979	512.655396	50.5679855	704.648621
8353.2666	646.737366	758.887512	4413.67822
5239.0376	2245.46729	74.1506729	9170.48438
2421.20581	1371.229	61.9468613	1036.29846
5398.55566	722.015198	367.126678	10507.0234
12267.1299	856.194763	274.826111	931.94458
6180.17334	726.788391	114.053589	826.011475
6491.94287	525.490906	73.7636337	5843.63672
7545.28809	993.75946	2791.84619	7418.96338
2315.43115	740.544922	41.673748	7078.67285
6658.23535	2034.24939	1067.37317	3378.61304
7118.45801	436.215698	784.312866	688.075073
3118.12183	1123.71826	1172.01135	4199.40186
10101.0596	2356.97485	136.224518	5278.51953
3468.72437	830.578552	423.589935	1240.59009
7127.62256	394.15213	947.044556	6065.146
8176.08594	1958.26221	142.142075	6462.03564
12153.6875	615.920166	311.072876	3420.52832
5913.61182	1321.85559	1046.1781	7946.08936
1484.50317	2165.73438	34.8809433	6615.94287
861.409546	1021.81561	-8.36664677	2835.14624
915.438049	588.658875	3.09580564	8806.12012
2218.91821	983.590881	72.7985077	3047.54321
503.095825	417.808594	24.6746712	874.335999
2917.4834	86.8881836	16.199337	4021.8374
1699.46106	328.469574	24.0816898	3858.03003
575.287842	829.490967	31.8439541	3418.48486
3939.91675	904.840088	218.684113	4526.8877
523.781311	676.398621	-7.62548399	483.868347
5922.14404	593.086975	1306.4502	5079.09229
2118.81885	1856.71606	46.8619461	8950.68652
10025.0195	1108.80627	208.077026	758.356995
14006.958	1598.82764	1115.72437	3606.41479
17650.9688	4434.2666	3268.00317	9695.32812
5536.11816	267.82605	757.379944	671.74292
2522.17383	218.74263	188.850647	739.227051
9891.1416	712.875977	1585.87769	5522.11719
898.961243	457.992767	101.512817	3193.27979
4180.76123	715.922546	200.531906	4814.11426
5715.42969	1637.63147	372.874847	4538.02148
19680.5234	1386.19006	931.285522	4437.16602
4191.06201	510.468445	263.967133	3797.71558
2367.64722	1068.15393	17.6672935	1831.9762
3164.88696	865.493408	70.7505493	1286.48816
1167.26782	599.174866	58.7063026	4925.53223
6691.84521	1024.46826	1460.65857	6124.55615
2446.97583	608.53656	-5.19605064	3134.08301
7886.58838	1595.04419	1404.89185	4234.50684
14964.1094	598.191772	1556.0835	1919.03113
1176.96863	607.776184	6.40431929	3442.77295
11854.3477	1780.29565	751.43811	5717.40771
8091.82666	986.428101	138.951675	1262.51428
587.62207	229.072083	51.0910683	1849.18433
9231.49805	1772.88782	2487.44458	7836.39258
9972.06445	582.018494	327.66983	7683.3291
4251.89746	337.211548	22.0375252	5308.87451
7772.40576	692.042908	938.179626	6007.43604
2844.24829	1065.85742	-12.4499865	7678.45898
5793.76953	592.472961	1710.203	3624.4729
322.603302	302.98056	24.4141502	967.379517
1447.58032	103.008369	-19.0860729	4626.67529
2508.30444	208.873917	23.9248486	2533.97388
2443.03491	1141.14001	20.3492508	13847.2178
2537.52563	885.556213	19.2252655	6179.90234
30833.6562	2167.72314	2616.01318	5691.48242
6052.5708	636.708435	1185.36755	4288.27832
6290.49805	1073.16492	760.907288	3177.42407
13457.4668	399.570831	1427.01404	2926.17554
5815.77637	2131.55933	103.987473	6644.62402
6861.66455	746.808228	97.051445	3370.64331
5139.6709	1588.32397	725.661682	3931.94043
17550.793	1067.06042	317.001312	4500.82715
4928.55469	938.61261	864.087952	3177.10938
10538.8779	910.840637	2798.17603	2558.59717
11806.6738	2414.59204	459.519684	16957.6387
11571.2217	464.278809	1376.25916	7891.33789
-110.481544	970.250244	45.301281	3455.80396
11081.5859	511.3367	1739.84619	1026.79077
2141.4834	1005.64349	75.026741	3643.03613
13554.5059	2286.18848	2719.10791	8385.375
14455.0908	2388.1377	2923.62305	5670.78516
1219.82275	860.628357	79.9028091	3462.03564
6380.25195	1521.85242	1931.34778	4393.18896
14377.6465	1205.78223	2836.99829	2186.93848
1571.76624	962.603577	27.8636189	5747.63037
18745.1348	859.746399	1021.19061	12286.5381
7241.43213	895.342468	2219.22876	686.255371
5288.96631	2156.16748	66.1789856	6588.23779
7310.75635	1638.82727	2719.27881	2323.87085
12748.5605	1514.08289	1753.76965	4929.2002
3519.63232	909.569763	85.1372986	1361.76978
5173.24854	1183.86719	1669.96387	6522.21436
13685.832	542.28479	1425.25366	1518.10632
14242.2295	2317.01245	3326.61523	7561.29883
16209.8887	1301.70386	393.076111	9111.625
14052.9033	1282.70325	2985.74146	12537.0049
7809.3042	673.033936	124.014786	10520.0195
2733.68335	443.370544	438.147247	1239.49451
5863.30957	114.908585	750.574402	1467.98315
5702.55811	1638.85522	1149.49829	2064.5332
1662.29614	917.281738	-9.78545856	3918.77075
7396.35938	506.021118	617.903137	1635.56165
17429.4961	1336.74805	2379.51709	5576.01855
2574.7644	274.920227	119.874802	4535.65869
6893.94727	642.697876	1228.72095	3814.99365
2190.45557	1401.86218	44.3867493	5859.87793
12700.9307	3807.44263	322.769379	7592.18115
5513.57812	1816.57031	3263.59009	6241.69775
2135.62158	1223.73083	23.2302494	1739.24036
14679.1455	954.214661	947.153076	11735.3164
23469.8438	2570.21753	2611.85864	1880.81506
908.945557	351.579681	29.4780827	4563.97559
5921.80518	551.36615	994.585938	1332.33826
4977.6001	493.791321	537.861755	4016.02173
1303.83752	1501.36609	19.0811348	2338.30835
28150.0645	2206.5835	3139.24146	11973.8408
1103.62158	398.714478	44.4909248	5820.76367
641.380554	562.859741	40.1092262	6557.69336
2794.10889	449.714661	56.0514793	917.028076
1267.90491	1769.80945	377.780212	4171.27783
182.6436	359.256165	20.0743122	5303.95898
3949.73877	1174.05103	353.033752	2895.05737
5215.96582	330.911469	428.190186	2487.93042
4771.52734	300.356018	56.2202873	17996.1699
13270.1133	800.203552	312.89505	8498.65625
18836.8047	3406.5603	2225.33618	3706.44116
2908.90161	565.546814	43.3101845	594.585205
4502.49609	1145.33447	54.839016	3438.61523
787.021667	669.55365	11.0865374	2969.23364
2987.35376	80.0575714	327.337646	3675.67065
6410.25537	824.487488	655.754761	2674.97241
6834.64111	1474.14026	40.338356	11764.2412
4630.7085	510.366302	1063.6936	5375.01709
17875.2949	2134.36426	2946.47949	7219.46631
8455.09082	646.610779	610.587708	4969.35596
1003.55188	1998.57764	83.4984207	11732.9746
12824.7725	1844.78516	1850.32983	1357.2406
11446.0439	1289.96704	1180.49011	2478.63428
2754.37695	1568.38635	260.927277	3991.79712
12949.6729	1863.66772	3504.74414	3871.74072
11092.6631	1266.23596	2235.66187	4389.07861
12627.5703	2777.55518	888.319336	4994.16504
14140.6221	921.71814	324.681335	3463.84229
2939.08496	2548.14673	45.6805267	7514.78613
5467.4834	992.884949	708.750427	3869.41553
11535.502	490.942902	914.947021	3013.99121
4556.21826	811.832214	99.1658173	4414.21191
11619.4678	2042.71094	2631.25684	5991.39551
3820.24927	1184.07056	1120.60547	2107.12769
15982.9863	1015.58502	753.117432	742.410828
11490.0557	2034.69104	1372.40198	3468.41309
5603.87354	1307.89124	138.401321	15842.6709
4895.9624	2222.54297	3184.23999	6027.41357
2111.87427	552.46698	32.7021942	5220.71191
1176.1095	338.928802	-33.8800354	7768.98633
664.113281	1933.15967	-8.64185238	2925.38745
10821.9805	2042.13367	747.167175	6466.26758
367.129303	719.205933	-12.7097034	6338.71582
8157.91406	1852.46326	1929.69153	4064.13086
2562.78027	796.249084	62.7347908	4285.22656
1044.29529	3280.59155	1.05752587	14724.3701
12449.8486	744.986328	2052.36182	3769.99927
463.58905	583.812927	38.4022141	1949.41638
1076.86401	460.956116	63.1761322	1349.25012
11549.7686	802.468811	1014.06152	6799.1416
1528.26245	208.641739	-7.98446465	6521.52393
5224.2793	419.577606	189.184998	1725.12427
6064.62988	677.03479	1135.87329	3034.1731
15716.9795	1145.81079	3285.28442	4948.30469
1485.8313	8.13472271	-63.234375	799.177063
7718.43994	805.805115	158.938843	611.352783
19117.9609	1616.43958	1238.04309	6040.75537
7916.0625	1007.36035	266.31955	11969.3535
19238.5059	3294.18677	1503.46045	17534.457
7394.04443	1313.25708	245.454895	2377.36279
9873.1709	881.211304	170.315933	5974.229
11977.9023	1386.80896	2388.41699	7292.2959
2992.01685	700.085632	439.128815	9562.04199
5102.58789	164.256546	106.553345	825.597717
16292.0566	1791.11292	496.455139	5883.66455
15321.5762	1519.91724	2374.53589	5917.81787
4222.17773	3856.80054	103.946655	1692.13855
11178.416	1212.98621	1884.1554	1986.6344
8239.79297	354.814697	247.888153	3699.45581
1188.35547	550.351196	-11.1331606	3441.87109
10761.0557	1194.27026	2948.19531	2264.68994
2001.14563	658.213684	24.6358967	5078.66064
2774.02881	439.254211	335.302521	4680.95605
2411.29688	1827.91003	10.4008484	7448.44678
8524.01953	396.814301	359.44574	1868.76794
13052.0635	3299.73267	2034.00562	881.669006
93.9264526	152.727203	6.45810795	1748.06433
8541.47949	949.344727	2003.79114	6345.22852
5188.76904	428.980835	130.522018	4795.11133
4853.35645	566.694763	289.029816	4953.46924
5806.94727	890.042969	1272.11682	4390.7251
10805.1221	1658.76709	1847.09106	6235.95703
2306.62402	1608.18091	437.117432	5279.02539
11706.9736	1125.09436	2896.03931	5491.04053
1667.90234	605.254272	1.72474134	3312.50098
19635.2402	3386.75513	3334.48047	2668.61841
15432.8691	2476.78662	460.04895	9348.4043
2255.31567	709.374878	80.48629	8515.1543
7687.74902	1183.56909	1755.71899	2534.08276
10222.9023	1647.64185	1013.80847	5128.45947
11850.5156	1719.02454	959.534912	5758.45459
5343.10205	185.202866	69.8521423	1135.51404
3528.40674	1489.65503	81.4534836	7483.33496
5267.0459	68.9855423	61.2606201	11493.2168
13236.3701	1138.01514	642.408081	693.979675
16247.123	685.621887	1581.2843	3092.06714
1054.5022	176.877167	29.7223873	1233.1781
15535.9131	833.965271	395.489349	777.151978
7741.09033	691.833557	406.133301	5984.57715
5164.88721	947.933289	1259.77612	8522.67676
1660.03064	500.51416	8.82435226	2283.62549
11679.9785	985.807068	1057.18896	6832.50977
5095.11865	399.184784	245.496735	8093.13184
